,address,F_DISA_NM,F_AVR_HGT,F_AREA,F_RSN_DTL,GU_NAM,F_SHIM,M_P_NAM,D_P_NAM,ClASS_NAM,A_F_NM,U_F_NM,x,y,geometry,Year
127,서울특별시 영등포구 신길동 403-35,2022년 8.8 ~17. 호우,10.8,113.21,내수침수,영등포구,0.3,단독주택,다가구주택,주거용,2,1,126.9027478,37.50187016,POINT (126.9027478 37.50187016),2022
128,서울특별시 영등포구 신길동 403-10,2022년 8.8 ~17. 호우,10.8,134.32,내수침수,영등포구,0.3,단독주택,다가구주택,주거용,2,1,126.9027851,37.50198059,POINT (126.9027851 37.50198059),2022
129,서울특별시 영등포구 신길동 308-27,2022년 8.8 ~17. 호우,15.8,99.52,내수침수,영등포구,0.3,단독주택,다가구주택,주거용,2,1,126.9046795,37.50717467,POINT (126.9046795 37.50717467),2022
130,서울특별시 영등포구 신길동 310-22,2022년 8.8 ~17. 호우,15.8,166.47,내수침수,영등포구,0.3,단독주택,다가구주택,주거용,3,1,126.905263,37.50699518,POINT (126.905263 37.50699518),2022
131,서울특별시 영등포구 신길동 310-32,2022년 8.8 ~17. 호우,15.3,134.95,내수침수,영등포구,0.3,단독주택,다가구주택,주거용,3,1,126.9049087,37.50688516,POINT (126.9049087 37.50688516),2022
132,서울특별시 영등포구 신길동 442-3,2022년 8.8 ~17. 호우,14.3,114.79,내수침수,영등포구,0.3,단독주택,다가구주택,주거용,2,1,126.9061904,37.49913742,POINT (126.9061904 37.49913742),2022
133,서울특별시 영등포구 신길동 433-40,2022년 8.8 ~17. 호우,13.3,82.88,내수침수,영등포구,0.3,단독주택,다가구주택,주거용,3,1,126.9054973,37.49888536,POINT (126.9054973 37.49888536),2022
134,서울특별시 영등포구 신길동 442-51,2022년 8.8 ~17. 호우,14.3,117.88,내수침수,영등포구,0.3,단독주택,단독주택,주거용,2,1,126.9068183,37.49901046,POINT (126.9068183 37.49901046),2022
135,서울특별시 영등포구 대림동 824-32,2022년 8.8 ~17. 호우,17.8,159.92,내수침수,영등포구,0.3,공동주택,다세대주택,주거용,2,1,126.9010228,37.4949119,POINT (126.9010228 37.4949119),2022
136,서울특별시 영등포구 신길동 442-16,2022년 8.8 ~17. 호우,14.3,100.0,내수침수,영등포구,0.3,단독주택,다가구주택,주거용,2,1,126.9064982,37.49909512,POINT (126.9064982 37.49909512),2022
137,서울특별시 영등포구 신길동 442-17,2022년 8.8 ~17. 호우,14.3,87.37,내수침수,영등포구,0.3,단독주택,다가구주택,주거용,2,1,126.9064025,37.49911207,POINT (126.9064025 37.49911207),2022
138,서울특별시 영등포구 신길동 433-32,2022년 8.8 ~17. 호우,13.3,116.62,내수침수,영등포구,0.3,단독주택,다가구주택,주거용,2,1,126.9058657,37.49918289,POINT (126.9058657 37.49918289),2022
139,서울특별시 영등포구 신길동 433-31,2022년 8.8 ~17. 호우,13.3,114.57,내수침수,영등포구,0.3,단독주택,다가구주택,주거용,2,1,126.9057464,37.49920284,POINT (126.9057464 37.49920284),2022
140,서울특별시 영등포구 신길동 434-15,2022년 8.8 ~17. 호우,13.3,110.24,내수침수,영등포구,0.3,단독주택,다가구주택,주거용,2,1,126.9053229,37.49875856,POINT (126.9053229 37.49875856),2022
141,서울특별시 영등포구 신길동 438-19,2022년 8.8 ~17. 호우,14.3,116.66,내수침수,영등포구,0.3,단독주택,다가구주택,주거용,2,1,126.9050916,37.49827198,POINT (126.9050916 37.49827198),2022
142,서울특별시 영등포구 신길동 436-6,2022년 8.8 ~17. 호우,15.3,105.81,내수침수,영등포구,0.3,단독주택,다가구주택,주거용,2,1,126.9046984,37.49777049,POINT (126.9046984 37.49777049),2022
143,서울특별시 영등포구 신길동 414-45,2022년 8.8 ~17. 호우,15.3,116.3,내수침수,영등포구,0.3,단독주택,단독주택,주거용,2,1,126.9044175,37.49747692,POINT (126.9044175 37.49747692),2022
144,서울특별시 영등포구 신길동 303-14,2022년 8.8 ~17. 호우,15.8,113.46,내수침수,영등포구,0.3,단독주택,다가구주택,주거용,2,1,126.9055277,37.50721134,POINT (126.9055277 37.50721134),2022
145,서울특별시 강동구 상일동 303-7,2022년 8.8 ~17. 호우,27.9,180.67,내수침수,강동구,0.5,단독주택,단독주택,주거용,2,1,127.1710488,37.54694901,POINT (127.1710488 37.54694901),2022
146,서울특별시 영등포구 신길동 310-40,2022년 8.8 ~17. 호우,14.8,101.51,내수침수,영등포구,0.3,단독주택,다가구주택,주거용,2,1,126.9047608,37.50682284,POINT (126.9047608 37.50682284),2022
147,서울특별시 영등포구 신길동 310-42,2022년 8.8 ~17. 호우,14.8,105.08,내수침수,영등포구,0.3,단독주택,단독주택,주거용,2,1,126.9048605,37.50667542,POINT (126.9048605 37.50667542),2022
148,서울특별시 영등포구 대림동 900-13,2022년 8.8 ~17. 호우,13.2,102.13,내수침수,영등포구,0.5,단독주택,다가구주택,주거용,3,1,126.9056468,37.49569635,POINT (126.9056468 37.49569635),2022
149,서울특별시 영등포구 신길동 314-1,2022년 8.8 ~17. 호우,14.3,105.32,내수침수,영등포구,0.3,단독주택,단독주택,주거용,2,1,126.9062322,37.50639973,POINT (126.9062322 37.50639973),2022
150,서울특별시 영등포구 대림동 900-16,2022년 8.8 ~17. 호우,13.9,113.3,내수침수,영등포구,0.5,단독주택,단독주택,주거용,2,1,126.9055085,37.49557854,POINT (126.9055085 37.49557854),2022
151,서울특별시 영등포구 대림동 903-47,2022년 8.8 ~17. 호우,13.6,110.32,내수침수,영등포구,0.5,단독주택,단독주택,주거용,2,1,126.9061674,37.49570775,POINT (126.9061674 37.49570775),2022
152,서울특별시 영등포구 신길동 320-5,2022년 8.8 ~17. 호우,14.3,119.54,내수침수,영등포구,0.3,단독주택,다가구주택,주거용,2,1,126.9063816,37.50639543,POINT (126.9063816 37.50639543),2022
153,서울특별시 영등포구 대림동 903-45,2022년 8.8 ~17. 호우,13.4,114.0,내수침수,영등포구,0.5,단독주택,단독주택,주거용,2,1,126.9059716,37.49571182,POINT (126.9059716 37.49571182),2022
154,서울특별시 영등포구 신길동 315-88,2022년 8.8 ~17. 호우,14.3,112.96,내수침수,영등포구,0.3,단독주택,다가구주택,주거용,2,1,126.9057584,37.50642333,POINT (126.9057584 37.50642333),2022
155,서울특별시 영등포구 대림동 894-31,2022년 8.8 ~17. 호우,14.4,478.57,내수침수,영등포구,0.5,공동주택,연립주택,주거용,2,1,126.9056434,37.49534678,POINT (126.9056434 37.49534678),2022
156,서울특별시 영등포구 신길동 314-26,2022년 8.8 ~17. 호우,14.3,101.31,내수침수,영등포구,0.3,단독주택,다가구주택,주거용,2,1,126.9061384,37.50626377,POINT (126.9061384 37.50626377),2022
157,서울특별시 영등포구 신길동 359-7,2022년 8.8 ~17. 호우,10.8,112.75,내수침수,영등포구,0.3,단독주택,단독주택,주거용,2,1,126.9029849,37.50631452,POINT (126.9029849 37.50631452),2022
158,서울특별시 영등포구 신길동 312-30,2022년 8.8 ~17. 호우,13.3,93.5,내수침수,영등포구,0.3,단독주택,단독주택,주거용,2,1,126.9044478,37.50648366,POINT (126.9044478 37.50648366),2022
159,서울특별시 영등포구 신길동 325-4,2022년 8.8 ~17. 호우,14.3,95.83,내수침수,영등포구,0.3,단독주택,단독주택,주거용,2,1,126.905602,37.50590786,POINT (126.905602 37.50590786),2022
160,서울특별시 영등포구 신길동 347-9,2022년 8.8 ~17. 호우,10.8,74.71,내수침수,영등포구,0.3,단독주택,다가구주택,주거용,2,1,126.9041867,37.50567512,POINT (126.9041867 37.50567512),2022
161,서울특별시 영등포구 신길동 359-18,2022년 8.8 ~17. 호우,10.8,128.05,내수침수,영등포구,0.3,단독주택,다가구주택,주거용,2,1,126.9040339,37.50578145,POINT (126.9040339 37.50578145),2022
162,서울특별시 영등포구 신길동 314-68,2022년 8.8 ~17. 호우,11.3,106.23,내수침수,영등포구,0.3,단독주택,단독주택,주거용,2,1,126.904458,37.50583972,POINT (126.904458 37.50583972),2022
163,서울특별시 영등포구 신길동 312-8,2022년 8.8 ~17. 호우,10.8,96.18,내수침수,영등포구,0.3,단독주택,다가구주택,주거용,2,1,126.9041616,37.50585536,POINT (126.9041616 37.50585536),2022
164,서울특별시 영등포구 신길동 312-12,2022년 8.8 ~17. 호우,10.8,164.72,내수침수,영등포구,0.3,단독주택,다가구주택,주거용,2,1,126.9041349,37.50593583,POINT (126.9041349 37.50593583),2022
165,서울특별시 영등포구 신길동 312-22,2022년 8.8 ~17. 호우,10.8,86.89,내수침수,영등포구,0.3,단독주택,다가구주택,주거용,2,1,126.9040866,37.50604521,POINT (126.9040866 37.50604521),2022
166,서울특별시 영등포구 신길동 312-9,2022년 8.8 ~17. 호우,12.3,129.4,내수침수,영등포구,0.3,단독주택,다가구주택,주거용,3,1,126.9044912,37.50607908,POINT (126.9044912 37.50607908),2022
167,서울특별시 영등포구 신길동 312-21,2022년 8.8 ~17. 호우,11.3,94.03,내수침수,영등포구,0.3,단독주택,다가구주택,주거용,2,1,126.9041747,37.50608566,POINT (126.9041747 37.50608566),2022
168,서울특별시 영등포구 신길동 314-42,2022년 8.8 ~17. 호우,12.3,109.57,내수침수,영등포구,0.3,단독주택,단독주택,주거용,2,1,126.9049167,37.50585013,POINT (126.9049167 37.50585013),2022
169,서울특별시 영등포구 신길동 314-52,2022년 8.8 ~17. 호우,12.3,72.16,내수침수,영등포구,0.3,단독주택,다가구주택,주거용,2,1,126.9048332,37.50591302,POINT (126.9048332 37.50591302),2022
170,서울특별시 영등포구 신길동 314-5,2022년 8.8 ~17. 호우,14.3,76.58,내수침수,영등포구,0.3,단독주택,단독주택,주거용,2,1,126.9053975,37.50596671,POINT (126.9053975 37.50596671),2022
171,서울특별시 영등포구 대림동 903-46,2022년 8.8 ~17. 호우,13.6,129.24,내수침수,영등포구,0.5,단독주택,단독주택,주거용,2,1,126.9060901,37.49563536,POINT (126.9060901 37.49563536),2022
172,서울특별시 영등포구 신길동 314-37,2022년 8.8 ~17. 호우,14.3,52.0,내수침수,영등포구,0.3,단독주택,단독주택,주거용,3,1,126.9051373,37.50611767,POINT (126.9051373 37.50611767),2022
173,서울특별시 강동구 상일동 295-3,2022년 8.8 ~17. 호우,30.81,188.38,내수침수,강동구,0.5,단독주택,다가구주택,주거용,2,1,127.1709618,37.54745859,POINT (127.1709618 37.54745859),2022
174,서울특별시 영등포구 신길동 347-164,2022년 8.8 ~17. 호우,10.8,111.6,내수침수,영등포구,0.3,단독주택,단독주택,주거용,2,1,126.903582,37.50553654,POINT (126.903582 37.50553654),2022
175,서울특별시 영등포구 신길동 347-165,2022년 8.8 ~17. 호우,10.8,101.43,내수침수,영등포구,0.3,단독주택,단독주택,주거용,2,1,126.9036807,37.50557573,POINT (126.9036807 37.50557573),2022
176,서울특별시 영등포구 신길동 359-32,2022년 8.8 ~17. 호우,10.8,112.67,내수침수,영등포구,0.3,단독주택,단독주택,주거용,2,1,126.903834,37.50591076,POINT (126.903834 37.50591076),2022
177,서울특별시 영등포구 신길동 347-91,2022년 8.8 ~17. 호우,10.8,124.12,내수침수,영등포구,0.3,단독주택,다가구주택,주거용,2,1,126.9044913,37.50562641,POINT (126.9044913 37.50562641),2022
178,서울특별시 영등포구 신길동 347-204,2022년 8.8 ~17. 호우,10.8,99.23,내수침수,영등포구,0.3,단독주택,다가구주택,주거용,2,1,126.9044965,37.50527895,POINT (126.9044965 37.50527895),2022
179,서울특별시 영등포구 신길동 347-30,2022년 8.8 ~17. 호우,10.8,87.11,내수침수,영등포구,0.3,단독주택,다가구주택,주거용,2,1,126.9045669,37.50538145,POINT (126.9045669 37.50538145),2022
180,서울특별시 영등포구 신길동 314-66,2022년 8.8 ~17. 호우,11.8,90.66,내수침수,영등포구,0.3,단독주택,다가구주택,주거용,2,1,126.9045622,37.50589881,POINT (126.9045622 37.50589881),2022
181,서울특별시 영등포구 신길동 347-151,2022년 8.8 ~17. 호우,10.8,92.37,내수침수,영등포구,0.3,단독주택,단독주택,주거용,2,1,126.9045968,37.50531745,POINT (126.9045968 37.50531745),2022
182,서울특별시 영등포구 신길동 314-44,2022년 8.8 ~17. 호우,11.8,67.39,내수침수,영등포구,0.3,단독주택,다가구주택,주거용,3,1,126.9046476,37.5058111,POINT (126.9046476 37.5058111),2022
183,서울특별시 영등포구 신길동 347-27,2022년 8.8 ~17. 호우,10.8,116.58,내수침수,영등포구,0.3,단독주택,다가구주택,주거용,2,1,126.9046374,37.50548532,POINT (126.9046374 37.50548532),2022
184,서울특별시 영등포구 신길동 314-65,2022년 8.8 ~17. 호우,11.8,92.19,내수침수,영등포구,0.3,단독주택,다가구주택,주거용,2,1,126.9046441,37.50591716,POINT (126.9046441 37.50591716),2022
185,서울특별시 영등포구 신길동 325-103,2022년 8.8 ~17. 호우,11.3,87.42,내수침수,영등포구,0.3,단독주택,다가구주택,주거용,2,1,126.9046726,37.50570668,POINT (126.9046726 37.50570668),2022
186,서울특별시 영등포구 신길동 347-206,2022년 8.8 ~17. 호우,10.8,82.88,내수침수,영등포구,0.3,단독주택,다가구주택,주거용,3,1,126.9047071,37.50558879,POINT (126.9047071 37.50558879),2022
187,서울특별시 영등포구 신길동 347-29,2022년 8.8 ~17. 호우,10.8,64.49,내수침수,영등포구,0.3,단독주택,다가구주택,주거용,2,1,126.9047338,37.50535723,POINT (126.9047338 37.50535723),2022
188,서울특별시 영등포구 신길동 347-283,2022년 8.8 ~17. 호우,10.8,124.9,내수침수,영등포구,0.3,단독주택,다가구주택,주거용,2,1,126.904074,37.50511719,POINT (126.904074 37.50511719),2022
189,서울특별시 영등포구 신길동 347-261,2022년 8.8 ~17. 호우,10.8,115.27,내수침수,영등포구,0.3,단독주택,단독주택,주거용,2,1,126.9044427,37.50513372,POINT (126.9044427 37.50513372),2022
190,서울특별시 영등포구 신길동 347-284,2022년 8.8 ~17. 호우,10.8,111.22,내수침수,영등포구,0.3,단독주택,다가구주택,주거용,2,1,126.9040182,37.50520145,POINT (126.9040182 37.50520145),2022
191,서울특별시 영등포구 신길동 347-184,2022년 8.8 ~17. 호우,10.8,92.46,내수침수,영등포구,0.3,단독주택,다가구주택,주거용,2,1,126.9043793,37.50522523,POINT (126.9043793 37.50522523),2022
192,서울특별시 영등포구 신길동 347-280,2022년 8.8 ~17. 호우,10.8,120.99,내수침수,영등포구,0.3,단독주택,다가구주택,주거용,2,1,126.9041751,37.50526637,POINT (126.9041751 37.50526637),2022
193,서울특별시 영등포구 신길동 347-16,2022년 8.8 ~17. 호우,10.8,127.16,내수침수,영등포구,0.3,단독주택,단독주택,주거용,3,1,126.9041202,37.50535196,POINT (126.9041202 37.50535196),2022
194,서울특별시 영등포구 신길동 347-179,2022년 8.8 ~17. 호우,10.8,123.11,내수침수,영등포구,0.3,단독주택,다가구주택,주거용,2,1,126.9040506,37.50546319,POINT (126.9040506 37.50546319),2022
195,서울특별시 영등포구 신길동 347-168,2022년 8.8 ~17. 호우,10.8,115.12,내수침수,영등포구,0.3,단독주택,다가구주택,주거용,2,1,126.9039978,37.50555169,POINT (126.9039978 37.50555169),2022
196,서울특별시 영등포구 신길동 347-78,2022년 8.8 ~17. 호우,10.8,136.23,내수침수,영등포구,0.3,단독주택,다가구주택,주거용,2,1,126.9042633,37.50556874,POINT (126.9042633 37.50556874),2022
197,서울특별시 영등포구 신길동 347-248,2022년 8.8 ~17. 호우,10.8,76.81,내수침수,영등포구,0.3,단독주택,다가구주택,주거용,2,1,126.9041145,37.5056239,POINT (126.9041145 37.5056239),2022
198,서울특별시 영등포구 신길동 355-237,2022년 8.8 ~17. 호우,10.8,129.98,내수침수,영등포구,0.3,단독주택,단독주택,주거용,2,1,126.90318,37.5051263,POINT (126.90318 37.5051263),2022
199,서울특별시 영등포구 신길동 347-235,2022년 8.8 ~17. 호우,10.8,110.88,내수침수,영등포구,0.3,단독주택,단독주택,주거용,2,1,126.9035793,37.5051253,POINT (126.9035793 37.5051253),2022
200,서울특별시 영등포구 신길동 355-390,2022년 8.8 ~17. 호우,10.8,123.39,내수침수,영등포구,0.3,단독주택,단독주택,주거용,2,1,126.9032999,37.50516732,POINT (126.9032999 37.50516732),2022
201,서울특별시 영등포구 신길동 355-389,2022년 8.8 ~17. 호우,10.8,119.78,내수침수,영등포구,0.3,단독주택,다가구주택,주거용,3,1,126.9033956,37.50520693,POINT (126.9033956 37.50520693),2022
202,서울특별시 영등포구 신길동 355-10,2022년 8.8 ~17. 호우,10.8,208.67,내수침수,영등포구,0.3,단독주택,다가구주택,주거용,2,1,126.9030783,37.50525653,POINT (126.9030783 37.50525653),2022
203,서울특별시 영등포구 신길동 355-563,2022년 8.8 ~17. 호우,10.8,138.44,내수침수,영등포구,0.3,단독주택,다가구주택,주거용,2,1,126.9034669,37.50527882,POINT (126.9034669 37.50527882),2022
204,서울특별시 영등포구 신길동 347-221,2022년 8.8 ~17. 호우,10.8,113.97,내수침수,영등포구,0.3,단독주택,단독주택,주거용,2,1,126.9035085,37.50474772,POINT (126.9035085 37.50474772),2022
205,서울특별시 영등포구 신길동 355-238,2022년 8.8 ~17. 호우,10.8,246.09,내수침수,영등포구,0.3,단독주택,단독주택,주거용,1,1,126.903182,37.50477865,POINT (126.903182 37.50477865),2022
206,서울특별시 영등포구 신길동 355-312,2022년 8.8 ~17. 호우,10.8,109.27,내수침수,영등포구,0.3,단독주택,다가구주택,주거용,2,1,126.9033231,37.50481254,POINT (126.9033231 37.50481254),2022
207,서울특별시 영등포구 신길동 347-208,2022년 8.8 ~17. 호우,10.8,110.98,내수침수,영등포구,0.3,단독주택,단독주택,주거용,2,1,126.9034468,37.5048624,POINT (126.9034468 37.5048624),2022
